,구,동,주야간,노면상태,기상상태,동_risk,주야간_risk,노면상태_risk,기상상태_risk,total_risk,corr_risk,동_eclo,주야간_eclo,노면상태_eclo,기상상태_eclo,eclo_risk_sum,eclo_risk_mul
1647,팔달구,팔달로2가,주간,기타,비,21.0,2.0,2.0,4.0,29.0,50.42005071363032,4.2,4.476795931341386,4.666666666666667,4.798319327731092,47.141781925739146,125.68020250694047
1648,팔달구,팔달로3가,주간,건조,맑음,17.0,2.0,5.0,5.0,29.0,46.81092768902684,4.5,4.476795931341386,4.444769140853302,4.460807600950119,46.88237267314481,129.9814755716999
1649,권선구,당수동,주간,서리/결빙,맑음,19.0,2.0,3.0,5.0,29.0,48.61548920132858,4.538461538461538,4.476795931341386,4.875,4.460807600950119,47.351065070753044,132.1133990982026
1650,팔달구,고등동,주간,적설,기타,25.0,2.0,1.0,1.0,29.0,54.02917373823381,3.9545454545454546,4.476795931341386,4.25,4.833333333333333,46.514674719220174,116.90056155965246
1651,권선구,당수동,주간,건조,흐림,19.0,2.0,5.0,3.0,29.0,48.615489201328586,4.538461538461538,4.476795931341386,4.444769140853302,4.421875,46.88190161065623,130.6738317977185
1652,장안구,이목동,주간,서리/결빙,눈,22.0,2.0,3.0,2.0,29.0,51.3223314697812,4.176470588235294,4.476795931341386,4.875,3.5714285714285716,46.09969509100525,122.60380194671639
1653,팔달구,북수동,야간,건조,비,19.0,1.0,5.0,4.0,29.0,48.67316812548646,4.615384615384615,4.488599348534202,4.444769140853302,4.798319327731092,47.34707243250321,133.59803005603277
1654,팔달구,팔달로2가,주간,건조,기타,21.0,2.0,5.0,1.0,29.0,50.42005071363033,4.2,4.476795931341386,4.444769140853302,4.833333333333333,46.95489840552803,124.21077090028261
1655,권선구,당수동,주간,젖음/습기,비,19.0,2.0,4.0,4.0,29.0,48.61548920132858,4.538461538461538,4.476795931341386,4.841059602649007,4.798319327731092,47.65463640018302,133.7418768149724
1656,권선구,당수동,야간,건조,비,19.0,1.0,5.0,4.0,29.0,48.67316812548646,4.538461538461538,4.488599348534202,4.444769140853302,4.798319327731092,47.27014935558014,132.13649159449432
1657,팔달구,매교동,야간,서리/결빙,기타,24.0,1.0,3.0,1.0,29.0,53.18457190624082,4.3,4.488599348534202,4.875,4.833333333333333,47.496932681867534,127.14693268186753
1658,팔달구,고등동,야간,기타,기타,25.0,1.0,2.0,1.0,29.0,54.086852662391685,3.9545454545454546,4.488599348534202,4.666666666666667,4.833333333333333,46.943144803079655,117.51890237883723
1659,팔달구,매산로2가,야간,적설,비,23.0,1.0,1.0,4.0,29.0,52.28229115008995,3.1666666666666665,4.488599348534202,4.25,4.798319327731092,45.70358534293196,100.76520999279191
1660,팔달구,고등동,야간,적설,눈,25.0,1.0,1.0,2.0,29.0,54.086852662391685,3.9545454545454546,4.488599348534202,4.25,3.5714285714285716,45.264573374508224,114.7450928550277
1661,팔달구,북수동,주간,젖음/습기,비,19.0,2.0,4.0,4.0,29.0,48.61548920132858,4.615384615384615,4.476795931341386,4.841059602649007,4.798319327731092,47.731559477106096,135.20341527651084
1662,팔달구,팔달로2가,주간,적설,맑음,21.0,2.0,1.0,5.0,29.0,50.42005071363032,4.2,4.476795931341386,4.25,4.460807600950119,46.38760353229151,123.70762986743337
1663,팔달구,매교동,야간,적설,흐림,24.0,1.0,1.0,3.0,29.0,53.18457190624082,4.3,4.488599348534202,4.25,4.421875,46.4604743485342,125.2042243485342
1664,팔달구,매교동,주간,적설,눈,24.0,2.0,1.0,2.0,29.0,53.126892982082936,4.3,4.476795931341386,4.25,3.5714285714285716,45.59822450276995,123.5464490055399
1665,권선구,당수동,야간,젖음/습기,맑음,19.0,1.0,4.0,5.0,29.0,48.673168125486455,4.538461538461538,4.488599348534202,4.841059602649007,4.460807600950119,47.328928090594864,132.38764499465006
1666,팔달구,매교동,야간,기타,눈,24.0,1.0,2.0,2.0,29.0,53.18457190624081,4.3,4.488599348534202,4.666666666666667,3.5714285714285716,46.02669458662943,124.16478982472466
1667,팔달구,북수동,주간,서리/결빙,맑음,19.0,2.0,3.0,5.0,29.0,48.61548920132858,4.615384615384615,4.476795931341386,4.875,4.460807600950119,47.42798814767612,133.57493755974104
1668,팔달구,팔달로2가,야간,서리/결빙,비,21.0,1.0,3.0,4.0,29.0,50.47772963778821,4.2,4.488599348534202,4.875,4.798319327731092,47.3619186762653,126.50687665945858
1669,팔달구,북수동,주간,건조,흐림,19.0,2.0,5.0,3.0,29.0,48.615489201328586,4.615384615384615,4.476795931341386,4.444769140853302,4.421875,46.9588246875793,132.13537025925694
1670,장안구,이목동,주간,적설,비,22.0,2.0,1.0,4.0,29.0,51.3223314697812,4.176470588235294,4.476795931341386,4.25,4.798319327731092,46.701585847307776,124.27922211478362
1671,팔달구,팔달로2가,야간,기타,맑음,21.0,1.0,2.0,5.0,29.0,50.4777296377882,4.2,4.488599348534202,4.666666666666667,4.460807600950119,46.81607361615099,124.32597068661813
1672,팔달구,팔달로2가,야간,젖음/습기,흐림,21.0,1.0,4.0,3.0,29.0,50.47772963778821,4.2,4.488599348534202,4.841059602649007,4.421875,46.95153395118321,125.31846275913024
1673,팔달구,매교동,주간,적설,기타,24.0,2.0,1.0,1.0,28.0,52.03766840681474,4.3,4.476795931341386,4.25,4.833333333333333,45.86012926467472,121.23692519601609
1674,장안구,이목동,야간,젖음/습기,기타,22.0,1.0,4.0,1.0,28.0,50.29078581867088,4.176470588235294,4.488599348534202,4.841059602649007,4.833333333333333,46.33946287275184,120.56852403364005
1675,팔달구,북수동,주간,젖음/습기,흐림,19.0,2.0,4.0,3.0,28.0,47.52626462606038,4.615384615384615,4.476795931341386,4.841059602649007,4.421875,46.355115149375,129.27576296558647
1676,팔달구,북수동,주간,건조,눈,19.0,2.0,5.0,2.0,28.0,47.52626462606038,4.615384615384615,4.476795931341386,4.444769140853302,3.5714285714285716,45.10837825900787,126.0126024021141
1677,장안구,이목동,야간,서리/결빙,눈,22.0,1.0,3.0,2.0,28.0,50.29078581867088,4.176470588235294,4.488599348534202,4.875,3.5714285714285716,45.11149850819807,118.13880943256783
1678,팔달구,북수동,주간,서리/결빙,비,19.0,2.0,3.0,4.0,28.0,47.52626462606038,4.615384615384615,4.476795931341386,4.875,4.798319327731092,46.76549987445709,130.46417686591482
1679,팔달구,북수동,주간,기타,맑음,19.0,2.0,2.0,5.0,28.0,47.52626462606037,4.615384615384615,4.476795931341386,4.666666666666667,4.460807600950119,46.21965481434278,128.28327089307436
1680,권선구,당수동,주간,건조,눈,19.0,2.0,5.0,2.0,28.0,47.52626462606038,4.538461538461538,4.476795931341386,4.444769140853302,3.5714285714285716,45.0314551820848,124.55106394057565
1681,팔달구,북수동,야간,서리/결빙,맑음,19.0,1.0,3.0,5.0,28.0,47.58394355021826,4.615384615384615,4.488599348534202,4.875,4.460807600950119,46.43979156486893,129.1099450455925
1682,팔달구,팔달로2가,주간,적설,비,21.0,2.0,1.0,4.0,28.0,49.33082613836213,4.2,4.476795931341386,4.25,4.798319327731092,45.72511525907248,120.59686917360715
1683,팔달구,팔달로3가,주간,건조,비,17.0,2.0,5.0,4.0,28.0,45.72170311375864,4.5,4.476795931341386,4.444769140853302,4.798319327731092,46.21988439992578,126.87071487787365
1684,권선구,입북동,주간,건조,눈,19.0,2.0,5.0,2.0,28.0,47.52626462606038,5.076923076923077,4.476795931341386,4.444769140853302,3.5714285714285716,45.56991672054634,134.78183317134489
1685,팔달구,북수동,야간,건조,흐림,19.0,1.0,5.0,3.0,28.0,47.583943550218265,4.615384615384615,4.488599348534202,4.444769140853302,4.421875,45.97062810477212,127.6703777451084
1686,팔달구,매교동,야간,적설,눈,24.0,1.0,1.0,2.0,28.0,52.095347330972615,4.3,4.488599348534202,4.25,3.5714285714285716,44.61002791996277,119.08145649139134
1687,권선구,입북동,주간,서리/결빙,비,19.0,2.0,3.0,4.0,28.0,47.52626462606038,5.076923076923077,4.476795931341386,4.875,4.798319327731092,47.22703833599556,139.2334076351456
1688,팔달구,팔달로2가,주간,서리/결빙,눈,21.0,2.0,3.0,2.0,28.0,49.33082613836213,4.2,4.476795931341386,4.875,3.5714285714285716,45.12322450276996,118.92144900553991
1689,팔달구,매교동,야간,기타,기타,24.0,1.0,2.0,1.0,28.0,52.095347330972615,4.3,4.488599348534202,4.666666666666667,4.833333333333333,46.2885993485342,121.85526601520085
1690,팔달구,팔달로2가,주간,젖음/습기,기타,21.0,2.0,4.0,1.0,28.0,49.33082613836213,4.2,4.476795931341386,4.841059602649007,4.833333333333333,46.35118886732373,121.35116360661213
1691,권선구,입북동,주간,젖음/습기,흐림,19.0,2.0,4.0,3.0,28.0,47.52626462606038,5.076923076923077,4.476795931341386,4.841059602649007,4.421875,46.81665361091347,138.04499373481724
1692,팔달구,팔달로3가,야간,건조,맑음,17.0,1.0,5.0,5.0,28.0,45.77938203791652,4.5,4.488599348534202,4.444769140853302,4.460807600950119,45.89417609033762,125.51648305755131
1693,팔달구,팔달로2가,주간,기타,흐림,21.0,2.0,2.0,3.0,28.0,49.33082613836213,4.2,4.476795931341386,4.666666666666667,4.421875,45.76533759800805,119.7525501960161
1694,권선구,입북동,주간,기타,맑음,19.0,2.0,2.0,5.0,28.0,47.52626462606037,5.076923076923077,4.476795931341386,4.666666666666667,4.460807600950119,46.68119327588125,137.05250166230513
1695,권선구,당수동,주간,기타,맑음,19.0,2.0,2.0,5.0,28.0,47.52626462606037,4.538461538461538,4.476795931341386,4.666666666666667,4.460807600950119,46.14273173741971,126.82173243153592
1696,장안구,이목동,야간,기타,흐림,22.0,1.0,2.0,3.0,28.0,50.29078581867088,4.176470588235294,4.488599348534202,4.666666666666667,4.421875,45.75361160343616,118.96991062304402
1697,권선구,당수동,주간,서리/결빙,비,19.0,2.0,3.0,4.0,28.0,47.52626462606038,4.538461538461538,4.476795931341386,4.875,4.798319327731092,46.68857679753402,129.00263840437637
1698,팔달구,팔달로3가,주간,젖음/습기,맑음,17.0,2.0,4.0,5.0,28.0,45.72170311375864,4.5,4.476795931341386,4.841059602649007,4.460807600950119,46.27866313494051,127.1218682780294
1699,권선구,당수동,주간,젖음/습기,흐림,19.0,2.0,4.0,3.0,28.0,47.52626462606038,4.538461538461538,4.476795931341386,4.841059602649007,4.421875,46.27819207245193,127.81422450404803
1700,장안구,이목동,야간,적설,비,22.0,1.0,1.0,4.0,28.0,50.29078581867088,4.176470588235294,4.488599348534202,4.25,4.798319327731092,45.71338926450059,119.81422960063506
1701,팔달구,매산로2가,야간,기타,눈,23.0,1.0,2.0,2.0,28.0,51.19306657482174,3.1666666666666665,4.488599348534202,4.666666666666667,3.5714285714285716,43.893361253296106,93.798123158058
1702,팔달구,매산로2가,야간,서리/결빙,기타,23.0,1.0,3.0,1.0,28.0,51.19306657482175,3.1666666666666665,4.488599348534202,4.875,4.833333333333333,45.36359934853421,96.78026601520087
1703,팔달구,팔달로2가,야간,서리/결빙,흐림,21.0,1.0,3.0,3.0,28.0,49.38850506252001,4.2,4.488599348534202,4.875,4.421875,45.985474348534204,120.57922434853421
1704,장안구,이목동,주간,적설,흐림,22.0,2.0,1.0,3.0,28.0,50.233106894513,4.176470588235294,4.476795931341386,4.25,4.421875,45.32514151957668,118.35156980385925
1705,팔달구,팔달로2가,야간,건조,기타,21.0,1.0,5.0,1.0,28.0,49.38850506252001,4.2,4.488599348534202,4.444769140853302,4.833333333333333,45.96670182272084,119.74577838613405
1706,권선구,당수동,야간,젖음/습기,비,19.0,1.0,4.0,4.0,28.0,47.58394355021826,4.538461538461538,4.488599348534202,4.841059602649007,4.798319327731092,46.66643981737584,129.27688430082384
1707,팔달구,고등동,야간,적설,기타,25.0,1.0,1.0,1.0,28.0,52.99762808712349,3.9545454545454546,4.488599348534202,4.25,4.833333333333333,45.52647813641299,112.4355690455039
1708,장안구,이목동,주간,기타,눈,22.0,2.0,2.0,2.0,28.0,50.23310689451299,4.176470588235294,4.476795931341386,4.666666666666667,3.5714285714285716,44.891361757671916,117.31213528004972
1709,팔달구,매산로2가,야간,적설,흐림,23.0,1.0,1.0,3.0,28.0,51.19306657482175,3.1666666666666665,4.488599348534202,4.25,4.421875,44.32714101520087,94.83755768186754
1710,팔달구,북수동,야간,젖음/습기,비,19.0,1.0,4.0,4.0,28.0,47.58394355021826,4.615384615384615,4.488599348534202,4.841059602649007,4.798319327731092,46.74336289429891,130.7384227623623
1711,팔달구,매산로2가,주간,적설,눈,23.0,2.0,1.0,2.0,28.0,51.135387650663866,3.1666666666666665,4.476795931341386,4.25,3.5714285714285716,43.464891169436626,93.17978233887324
1712,권선구,당수동,야간,서리/결빙,맑음,19.0,1.0,3.0,5.0,28.0,47.58394355021826,4.538461538461538,4.488599348534202,4.875,4.460807600950119,46.36286848794586,127.64840658405403
1713,권선구,당수동,야간,건조,흐림,19.0,1.0,5.0,3.0,28.0,47.583943550218265,4.538461538461538,4.488599348534202,4.444769140853302,4.421875,45.893705027849045,126.20883928356994
1714,팔달구,매산로2가,주간,기타,기타,23.0,2.0,2.0,1.0,28.0,51.135387650663866,3.1666666666666665,4.476795931341386,4.666666666666667,4.833333333333333,45.14346259800806,95.95359186268276
1715,권선구,입북동,야간,젖음/습기,비,19.0,1.0,4.0,4.0,28.0,47.58394355021826,5.076923076923077,4.488599348534202,4.841059602649007,4.798319327731092,47.20490135583738,139.50765353159306
1716,팔달구,팔달로2가,야간,적설,맑음,21.0,1.0,1.0,5.0,28.0,49.38850506252,4.2,4.488599348534202,4.25,4.460807600950119,45.39940694948432,119.2426373532848
1717,팔달구,중동,주간,건조,맑음,16.0,2.0,5.0,5.0,28.0,44.81942235760777,4.5,4.476795931341386,4.444769140853302,4.460807600950119,45.88237267314481,125.48147557169987
1718,장안구,이목동,주간,서리/결빙,기타,22.0,2.0,3.0,1.0,28.0,50.233106894513,4.176470588235294,4.476795931341386,4.875,4.833333333333333,46.36159985291002,120.29427813719258
1719,팔달구,팔달로2가,야간,기타,비,21.0,1.0,2.0,4.0,28.0,49.38850506252,4.2,4.488599348534202,4.666666666666667,4.798319327731092,46.15358534293196,121.21520999279191
1720,권선구,입북동,야간,서리/결빙,맑음,19.0,1.0,3.0,5.0,28.0,47.58394355021826,5.076923076923077,4.488599348534202,4.875,4.460807600950119,46.9013300264074,137.87917581482327
1721,팔달구,팔달로2가,야간,젖음/습기,눈,21.0,1.0,4.0,2.0,28.0,49.38850506252,4.2,4.488599348534202,4.841059602649007,3.5714285714285716,45.10108752261178,119.19569490198738
1722,권선구,입북동,야간,건조,흐림,19.0,1.0,5.0,3.0,28.0,47.583943550218265,5.076923076923077,4.488599348534202,4.444769140853302,4.421875,46.432166566310585,136.43960851433917
1723,팔달구,북수동,야간,건조,눈,19.0,1.0,5.0,2.0,27.0,46.49471897495006,4.615384615384615,4.488599348534202,4.444769140853302,3.5714285714285716,44.12018167620069,121.54760988796554
1724,팔달구,팔달로3가,주간,건조,흐림,17.0,2.0,5.0,3.0,27.0,44.632478538490446,4.5,4.476795931341386,4.444769140853302,4.421875,44.84344007219469,120.94306256694928
1725,팔달구,팔달로2가,야간,기타,흐림,21.0,1.0,2.0,3.0,27.0,48.29928048725181,4.2,4.488599348534202,4.666666666666667,4.421875,44.77714101520087,115.28755768186754
1726,권선구,당수동,야간,기타,맑음,19.0,1.0,2.0,5.0,27.0,46.49471897495005,4.538461538461538,4.488599348534202,4.666666666666667,4.460807600950119,45.154535154612525,122.35673991738736
1727,팔달구,북수동,주간,건조,기타,19.0,2.0,5.0,1.0,27.0,46.43704005079218,4.615384615384615,4.476795931341386,4.444769140853302,4.833333333333333,45.37028302091264,123.70307859259029
1728,팔달구,팔달로2가,야간,적설,비,21.0,1.0,1.0,4.0,27.0,48.29928048725181,4.2,4.488599348534202,4.25,4.798319327731092,44.7369186762653,116.13187665945858
1729,권선구,입북동,주간,건조,기타,19.0,2.0,5.0,1.0,27.0,46.43704005079218,5.076923076923077,4.476795931341386,4.444769140853302,4.833333333333333,45.831821482451105,132.47230936182106
1730,팔달구,매교동,야간,적설,기타,24.0,1.0,1.0,1.0,27.0,51.00612275570442,4.3,4.488599348534202,4.25,4.833333333333333,44.87193268186754,116.77193268186753
1731,팔달구,팔달로2가,야간,젖음/습기,기타,21.0,1.0,4.0,1.0,27.0,48.29928048725181,4.2,4.488599348534202,4.841059602649007,4.833333333333333,45.362992284516544,116.88617109246357
1732,권선구,당수동,야간,젖음/습기,흐림,19.0,1.0,4.0,3.0,27.0,46.49471897495006,4.538461538461538,4.488599348534202,4.841059602649007,4.421875,45.289995489644745,123.34923198989947
1733,권선구,당수동,주간,적설,맑음,19.0,2.0,1.0,5.0,27.0,46.43704005079218,4.538461538461538,4.476795931341386,4.25,4.460807600950119,44.726065070753044,121.73839909820259
1734,권선구,입북동,야간,젖음/습기,흐림,19.0,1.0,4.0,3.0,27.0,46.49471897495006,5.076923076923077,4.488599348534202,4.841059602649007,4.421875,45.828457028106286,133.5800012206687
1735,팔달구,팔달로2가,야간,서리/결빙,눈,21.0,1.0,3.0,2.0,27.0,48.29928048725181,4.2,4.488599348534202,4.875,3.5714285714285716,44.13502791996277,114.45645649139135
1736,팔달구,북수동,주간,서리/결빙,흐림,19.0,2.0,3.0,3.0,27.0,46.43704005079218,4.615384615384615,4.476795931341386,4.875,4.421875,45.389055546726,124.53652455499045
1737,권선구,당수동,야간,서리/결빙,비,19.0,1.0,3.0,4.0,27.0,46.49471897495006,4.538461538461538,4.488599348534202,4.875,4.798319327731092,45.700380214726835,124.53764589022781
1738,팔달구,북수동,주간,젖음/습기,눈,19.0,2.0,4.0,2.0,27.0,46.43704005079218,4.615384615384615,4.476795931341386,4.841059602649007,3.5714285714285716,44.50466872080357,123.15299510844362
1739,팔달구,매산로2가,야간,기타,기타,23.0,1.0,2.0,1.0,27.0,50.103841999553545,3.1666666666666665,4.488599348534202,4.666666666666667,4.833333333333333,44.15526601520087,91.4885993485342
1740,팔달구,중동,주간,젖음/습기,맑음,16.0,2.0,4.0,5.0,27.0,43.730197782339566,4.5,4.476795931341386,4.841059602649007,4.460807600950119,45.27866313494051,122.6218682780294
1741,팔달구,북수동,주간,기타,비,19.0,2.0,2.0,4.0,27.0,46.43704005079218,4.615384615384615,4.476795931341386,4.666666666666667,4.798319327731092,45.557166541123756,125.17251019924815
1742,팔달구,북수동,주간,적설,맑음,19.0,2.0,1.0,5.0,27.0,46.43704005079218,4.615384615384615,4.476795931341386,4.25,4.460807600950119,44.80298814767612,123.19993755974104
